Last internet use,Age and education,Country,Year,Value
Internet use: never,Individuals aged 55 to 74 with medium formal education,Cyprus,2018,30.34
between 3 and 12 months ago,Individuals aged 16-24 with low education,Denmark,2018,0.0
between 3 and 12 months ago,Individuals aged 16-24 with medium formal education,Denmark,2018,0.69
between 3 and 12 months ago,Individuals aged 25 to 54 with high formal education,Denmark,2018,0.0
between 3 and 12 months ago,Individuals aged 25 to 54 with low formal education,Denmark,2018,1.1
between 3 and 12 months ago,Individuals aged 25 to 54 with medium formal education,Denmark,2018,0.12
between 3 and 12 months ago,Individuals aged 55 to 74 with high formal education,Denmark,2018,0.0
between 3 and 12 months ago,Individuals aged 55 to 74 with low formal education,Denmark,2018,0.73
between 3 and 12 months ago,Individuals aged 55 to 74 with medium formal education,Denmark,2018,0.2
in last 3 months,Individuals aged 16-24 with low education,Denmark,2018,100.0
in last 3 months,Individuals aged 16-24 with medium formal education,Denmark,2018,99.31
in last 3 months,Individuals aged 25 to 54 with high formal education,Denmark,2018,99.62
in last 3 months,Individuals aged 25 to 54 with low formal education,Denmark,2018,94.32
in last 3 months,Individuals aged 25 to 54 with medium formal education,Denmark,2018,99.36
in last 3 months,Individuals aged 55 to 74 with high formal education,Denmark,2018,99.32
in last 3 months,Individuals aged 55 to 74 with low formal education,Denmark,2018,88.06
in last 3 months,Individuals aged 55 to 74 with medium formal education,Denmark,2018,96.71
more than a year ago,Individuals aged 16-24 with low education,Denmark,2018,0.0
more than a year ago,Individuals aged 16-24 with medium formal education,Denmark,2018,0.0
more than a year ago,Individuals aged 25 to 54 with high formal education,Denmark,2018,0.0
more than a year ago,Individuals aged 25 to 54 with low formal education,Denmark,2018,0.55
more than a year ago,Individuals aged 25 to 54 with medium formal education,Denmark,2018,0.33
more than a year ago,Individuals aged 55 to 74 with high formal education,Denmark,2018,0.29
more than a year ago,Individuals aged 55 to 74 with low formal education,Denmark,2018,1.18
more than a year ago,Individuals aged 55 to 74 with medium formal education,Denmark,2018,1.2
Internet use: never,Individuals aged 16-24 with low education,Denmark,2018,0.0
Internet use: never,Individuals aged 16-24 with medium formal education,Denmark,2018,0.0
Internet use: never,Individuals aged 25 to 54 with high formal education,Denmark,2018,0.3
Internet use: never,Individuals aged 25 to 54 with low formal education,Denmark,2018,4.04
Internet use: never,Individuals aged 25 to 54 with medium formal education,Denmark,2018,0.19
Internet use: never,Individuals aged 55 to 74 with high formal education,Denmark,2018,0.39
Internet use: never,Individuals aged 55 to 74 with low formal education,Denmark,2018,10.03
Internet use: never,Individuals aged 55 to 74 with medium formal education,Denmark,2018,1.65
between 3 and 12 months ago,Individuals aged 16-24 with high formal education,Estonia,2018,0.0
between 3 and 12 months ago,Individuals aged 16-24 with low education,Estonia,2018,0.0
between 3 and 12 months ago,Individuals aged 16-24 with medium formal education,Estonia,2018,0.0
between 3 and 12 months ago,Individuals aged 25 to 54 with high formal education,Estonia,2018,0.0
between 3 and 12 months ago,Individuals aged 25 to 54 with low formal education,Estonia,2018,0.43
between 3 and 12 months ago,Individuals aged 25 to 54 with medium formal education,Estonia,2018,0.55
between 3 and 12 months ago,Individuals aged 55 to 74 with high formal education,Estonia,2018,1.5
between 3 and 12 months ago,Individuals aged 55 to 74 with low formal education,Estonia,2018,1.61
between 3 and 12 months ago,Individuals aged 55 to 74 with medium formal education,Estonia,2018,1.31
in last 3 months,Individuals aged 16-24 with high formal education,Estonia,2018,100.0
in last 3 months,Individuals aged 16-24 with low education,Estonia,2018,98.78
in last 3 months,Individuals aged 16-24 with medium formal education,Estonia,2018,100.0
in last 3 months,Individuals aged 25 to 54 with high formal education,Estonia,2018,99.34
in last 3 months,Individuals aged 25 to 54 with low formal education,Estonia,2018,91.44
in last 3 months,Individuals aged 25 to 54 with medium formal education,Estonia,2018,96.59
in last 3 months,Individuals aged 55 to 74 with high formal education,Estonia,2018,84.18
in last 3 months,Individuals aged 55 to 74 with low formal education,Estonia,2018,36.25
in last 3 months,Individuals aged 55 to 74 with medium formal education,Estonia,2018,67.57
more than a year ago,Individuals aged 16-24 with high formal education,Estonia,2018,0.0
more than a year ago,Individuals aged 16-24 with low education,Estonia,2018,0.51
more than a year ago,Individuals aged 16-24 with medium formal education,Estonia,2018,0.0
more than a year ago,Individuals aged 25 to 54 with high formal education,Estonia,2018,0.14
more than a year ago,Individuals aged 25 to 54 with low formal education,Estonia,2018,2.41
more than a year ago,Individuals aged 25 to 54 with medium formal education,Estonia,2018,0.79
more than a year ago,Individuals aged 55 to 74 with high formal education,Estonia,2018,2.26
more than a year ago,Individuals aged 55 to 74 with low formal education,Estonia,2018,2.77
more than a year ago,Individuals aged 55 to 74 with medium formal education,Estonia,2018,5.38
Internet use: never,Individuals aged 16-24 with high formal education,Estonia,2018,0.0
Internet use: never,Individuals aged 16-24 with low education,Estonia,2018,0.71
Internet use: never,Individuals aged 16-24 with medium formal education,Estonia,2018,0.0
Internet use: never,Individuals aged 25 to 54 with high formal education,Estonia,2018,0.52
Internet use: never,Individuals aged 25 to 54 with low formal education,Estonia,2018,5.72
Internet use: never,Individuals aged 25 to 54 with medium formal education,Estonia,2018,2.06
Internet use: never,Individuals aged 55 to 74 with high formal education,Estonia,2018,12.06
Internet use: never,Individuals aged 55 to 74 with low formal education,Estonia,2018,59.37
Internet use: never,Individuals aged 55 to 74 with medium formal education,Estonia,2018,25.75
between 3 and 12 months ago,Individuals aged 16-24 with high formal education,European Union - 27 countries (from 2020),2018,0.08
between 3 and 12 months ago,Individuals aged 16-24 with low education,European Union - 27 countries (from 2020),2018,0.7
between 3 and 12 months ago,Individuals aged 16-24 with medium formal education,European Union - 27 countries (from 2020),2018,0.56
between 3 and 12 months ago,Individuals aged 25 to 54 with high formal education,European Union - 27 countries (from 2020),2018,0.29
between 3 and 12 months ago,Individuals aged 25 to 54 with low formal education,European Union - 27 countries (from 2020),2018,1.92
between 3 and 12 months ago,Individuals aged 25 to 54 with medium formal education,European Union - 27 countries (from 2020),2018,1.54
between 3 and 12 months ago,Individuals aged 55 to 74 with high formal education,European Union - 27 countries (from 2020),2018,1.28
between 3 and 12 months ago,Individuals aged 55 to 74 with low formal education,European Union - 27 countries (from 2020),2018,2.47
between 3 and 12 months ago,Individuals aged 55 to 74 with medium formal education,European Union - 27 countries (from 2020),2018,3.0
in last 3 months,Individuals aged 16-24 with high formal education,European Union - 27 countries (from 2020),2018,98.35
in last 3 months,Individuals aged 16-24 with low education,European Union - 27 countries (from 2020),2018,96.08
in last 3 months,Individuals aged 16-24 with medium formal education,European Union - 27 countries (from 2020),2018,98.22
in last 3 months,Individuals aged 25 to 54 with high formal education,European Union - 27 countries (from 2020),2018,98.57
in last 3 months,Individuals aged 25 to 54 with low formal education,European Union - 27 countries (from 2020),2018,78.36
in last 3 months,Individuals aged 25 to 54 with medium formal education,European Union - 27 countries (from 2020),2018,93.0
in last 3 months,Individuals aged 55 to 74 with high formal education,European Union - 27 countries (from 2020),2018,90.94
in last 3 months,Individuals aged 55 to 74 with low formal education,European Union - 27 countries (from 2020),2018,43.0
in last 3 months,Individuals aged 55 to 74 with medium formal education,European Union - 27 countries (from 2020),2018,69.07
more than a year ago,Individuals aged 16-24 with high formal education,European Union - 27 countries (from 2020),2018,1.46
more than a year ago,Individuals aged 16-24 with low education,European Union - 27 countries (from 2020),2018,1.37
more than a year ago,Individuals aged 16-24 with medium formal education,European Union - 27 countries (from 2020),2018,0.65
more than a year ago,Individuals aged 25 to 54 with high formal education,European Union - 27 countries (from 2020),2018,0.55
more than a year ago,Individuals aged 25 to 54 with low formal education,European Union - 27 countries (from 2020),2018,2.67
more than a year ago,Individuals aged 25 to 54 with medium formal education,European Union - 27 countries (from 2020),2018,1.63
more than a year ago,Individuals aged 55 to 74 with high formal education,European Union - 27 countries (from 2020),2018,2.63
more than a year ago,Individuals aged 55 to 74 with low formal education,European Union - 27 countries (from 2020),2018,3.7
more than a year ago,Individuals aged 55 to 74 with medium formal education,European Union - 27 countries (from 2020),2018,4.72
Internet use: never,Individuals aged 16-24 with high formal education,European Union - 27 countries (from 2020),2018,0.03
Internet use: never,Individuals aged 16-24 with low education,European Union - 27 countries (from 2020),2018,1.71
Internet use: never,Individuals aged 16-24 with medium formal education,European Union - 27 countries (from 2020),2018,0.46
Internet use: never,Individuals aged 25 to 54 with high formal education,European Union - 27 countries (from 2020),2018,0.51
Internet use: never,Individuals aged 25 to 54 with low formal education,European Union - 27 countries (from 2020),2018,16.75
Internet use: never,Individuals aged 25 to 54 with medium formal education,European Union - 27 countries (from 2020),2018,3.74
Internet use: never,Individuals aged 55 to 74 with high formal education,European Union - 27 countries (from 2020),2018,5.09
Internet use: never,Individuals aged 55 to 74 with low formal education,European Union - 27 countries (from 2020),2018,50.51
Internet use: never,Individuals aged 55 to 74 with medium formal education,European Union - 27 countries (from 2020),2018,23.15
between 3 and 12 months ago,Individuals aged 16-24 with high formal education,European Union - 28 countries (2013-2020),2018,0.05
between 3 and 12 months ago,Individuals aged 16-24 with low education,European Union - 28 countries (2013-2020),2018,0.68
between 3 and 12 months ago,Individuals aged 16-24 with medium formal education,European Union - 28 countries (2013-2020),2018,0.47
between 3 and 12 months ago,Individuals aged 25 to 54 with high formal education,European Union - 28 countries (2013-2020),2018,0.24
between 3 and 12 months ago,Individuals aged 25 to 54 with low formal education,European Union - 28 countries (2013-2020),2018,1.81
between 3 and 12 months ago,Individuals aged 25 to 54 with medium formal education,European Union - 28 countries (2013-2020),2018,1.36
between 3 and 12 months ago,Individuals aged 55 to 74 with high formal education,European Union - 28 countries (2013-2020),2018,1.03
between 3 and 12 months ago,Individuals aged 55 to 74 with low formal education,European Union - 28 countries (2013-2020),2018,2.38
between 3 and 12 months ago,Individuals aged 55 to 74 with medium formal education,European Union - 28 countries (2013-2020),2018,2.68
in last 3 months,Individuals aged 16-24 with high formal education,European Union - 28 countries (2013-2020),2018,98.89
in last 3 months,Individuals aged 16-24 with low education,European Union - 28 countries (2013-2020),2018,96.18
in last 3 months,Individuals aged 16-24 with medium formal education,European Union - 28 countries (2013-2020),2018,98.52
