DATAFLOW,LAST UPDATE,freq,unit,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Romania,2005,65.7,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Romania,2006,72.4,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Romania,2007,77.2,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Romania,2008,85.5,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Romania,2009,73.3,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Romania,2010,65.1,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Romania,2011,62.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Romania,2012,64.9,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Romania,2013,69.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Romania,2014,50.7,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Romania,2015,52.1,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Romania,2016,48.4,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Romania,2017,50.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Romania,2018,55.3,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Romania,2019,54.3,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Romania,2020,65.9,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Romania,2021,74.7,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Romania,2022,80.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Romania,2023,65.6,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Serbia,2010,4.4,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Serbia,2011,6.0,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Serbia,2012,7.1,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Serbia,2013,7.6,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Serbia,2014,12.4,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Serbia,2015,12.2,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Serbia,2016,19.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Serbia,2017,16.1,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Serbia,2018,14.5,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Serbia,2019,20.4,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Serbia,2020,21.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Serbia,2021,17.9,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Serbia,2022,20.3,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Serbia,2023,27.3,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Sweden,2004,11.1,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Sweden,2005,15.5,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Sweden,2006,21.7,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Sweden,2007,21.2,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Sweden,2008,20.2,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Sweden,2009,19.1,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Sweden,2010,21.3,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Sweden,2011,22.6,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Sweden,2012,22.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Sweden,2013,23.2,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Sweden,2014,21.6,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Sweden,2015,24.9,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Sweden,2016,26.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Sweden,2017,30.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Sweden,2018,31.3,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Sweden,2019,33.9,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Sweden,2020,37.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Sweden,2021,38.5,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Sweden,2022,41.6,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Sweden,2023,44.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovenia,2004,1.6,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovenia,2005,1.2,bu,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovenia,2006,1.8,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovenia,2007,1.8,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovenia,2008,1.6,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovenia,2009,2.2,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovenia,2010,2.7,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovenia,2011,2.4,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovenia,2012,2.7,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovenia,2013,2.4,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovenia,2014,3.2,bu,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovenia,2015,5.2,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovenia,2016,5.4,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovenia,2017,8.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovenia,2018,10.2,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovenia,2019,10.1,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovenia,2020,9.6,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovenia,2021,12.1,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovenia,2022,10.8,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovenia,2023,8.9,bu,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovakia,2004,4.6,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovakia,2005,4.8,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovakia,2006,4.9,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovakia,2007,5.1,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovakia,2008,4.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovakia,2009,9.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovakia,2010,11.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovakia,2011,10.4,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovakia,2012,9.5,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovakia,2013,12.9,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovakia,2014,17.2,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovakia,2015,14.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovakia,2016,20.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovakia,2017,21.4,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovakia,2018,23.1,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovakia,2019,22.6,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovakia,2020,24.4,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovakia,2021,25.6,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovakia,2022,31.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Slovakia,2023,23.5,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Türkiye,2006,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Türkiye,2007,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Türkiye,2008,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Türkiye,2009,88.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Türkiye,2010,98.3,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Türkiye,2011,113.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Türkiye,2012,144.9,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Türkiye,2013,163.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Türkiye,2014,160.4,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Türkiye,2015,163.3,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Türkiye,2016,177.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Türkiye,2017,186.3,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Türkiye,2018,170.4,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Türkiye,2019,173.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Türkiye,2020,164.2,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Türkiye,2021,182.2,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Türkiye,2022,209.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,Türkiye,2023,222.2,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,United Kingdom,2004,254.3,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,United Kingdom,2005,265.9,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,United Kingdom,2006,267.2,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,United Kingdom,2007,250.1,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,United Kingdom,2008,263.5,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,United Kingdom,2009,250.3,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,United Kingdom,2010,265.7,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,United Kingdom,2011,214.3,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,United Kingdom,2012,210.2,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,United Kingdom,2013,204.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,United Kingdom,2014,193.8,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,United Kingdom,2015,227.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,United Kingdom,2016,240.1,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,United Kingdom,2017,228.3,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,United Kingdom,2018,224.4,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 34 years,United Kingdom,2019,219.2,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Austria,2004,14.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Austria,2005,19.8,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Austria,2006,15.7,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Austria,2007,17.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Austria,2008,18.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Austria,2009,18.9,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Austria,2010,17.2,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Austria,2011,19.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Austria,2012,20.5,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Austria,2013,23.6,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Austria,2014,25.4,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Austria,2015,31.5,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Austria,2016,30.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Austria,2017,35.3,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Austria,2018,38.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Austria,2019,39.6,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Austria,2020,36.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Austria,2021,35.9,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Austria,2022,39.6,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Austria,2023,47.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Bosnia and Herzegovina,2021,7.1,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Bosnia and Herzegovina,2022,7.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Bosnia and Herzegovina,2023,9.1,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Belgium,2004,43.4,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Belgium,2005,43.8,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Belgium,2006,42.4,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Belgium,2007,46.4,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Belgium,2008,49.6,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Belgium,2009,47.9,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Belgium,2010,53.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Belgium,2011,52.8,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Belgium,2012,46.3,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Belgium,2013,47.3,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Belgium,2014,51.7,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Belgium,2015,48.8,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Belgium,2016,55.9,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Belgium,2017,51.5,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Belgium,2018,55.6,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Belgium,2019,47.5,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Belgium,2020,58.5,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Belgium,2021,49.6,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Belgium,2022,61.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Belgium,2023,59.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Bulgaria,2004,,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Bulgaria,2005,6.8,bu,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Bulgaria,2006,7.5,bu,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Bulgaria,2007,7.3,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Bulgaria,2008,7.3,bu,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Bulgaria,2009,7.7,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Bulgaria,2010,10.2,bu,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Bulgaria,2011,16.2,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Bulgaria,2012,13.2,u,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Bulgaria,2013,16.0,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Bulgaria,2014,17.7,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Bulgaria,2015,23.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Bulgaria,2016,28.1,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Bulgaria,2017,34.5,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Bulgaria,2018,37.2,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Bulgaria,2019,38.0,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Bulgaria,2020,38.1,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Bulgaria,2021,34.8,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Bulgaria,2022,40.7,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Bulgaria,2023,46.1,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Switzerland,2004,30.2,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Switzerland,2005,40.3,b,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Switzerland,2006,44.9,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Switzerland,2007,50.1,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Switzerland,2008,48.5,,
ESTAT:ISOC_SKI_ITAGE(1.0),22/10/24 23:00:00,Annual,Thousand,From 15 to 74 years,Switzerland,2009,51.2,,
