DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Cyprus,2020,58281,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Cyprus,2021,61130,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Cyprus,2022,62846,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Cyprus,2023,65401,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Czechia,2005,669826.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Czechia,2006,689356.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Czechia,2007,700906.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Czechia,2008,711845.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Czechia,2009,706418.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Czechia,2010,698911.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Czechia,2011,702724,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Czechia,2012,718925,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Czechia,2013,745793,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Czechia,2014,788383,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Czechia,2015,838729,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Czechia,2016,880941,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Czechia,2017,914338,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Czechia,2018,934896,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Czechia,2019,937403,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Czechia,2020,923446,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Czechia,2021,865474,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Czechia,2022,830481,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Czechia,2023,824553,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Germany,2005,7116997.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Germany,2006,7190003.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Germany,2007,7211847.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Germany,2008,7176550.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Germany,2009,7052899.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Germany,2010,6864580.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Germany,2011,6432651,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Germany,2012,6166630,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Germany,2013,5844523,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Germany,2014,5483899,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Germany,2015,5184279,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Germany,2016,4990088,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Germany,2017,4821986,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Germany,2018,4788357,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Germany,2019,4841738,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Germany,2020,4909026,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Germany,2021,5034888,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Germany,2022,5132299,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Germany,2023,5313433,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Germany including former GDR,2005,7116997.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Germany including former GDR,2006,7190003.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Germany including former GDR,2007,7211847.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Germany including former GDR,2008,7176550.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Germany including former GDR,2009,7052899.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Germany including former GDR,2010,6864580.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Germany including former GDR,2011,6432651,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Germany including former GDR,2012,6166630,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Germany including former GDR,2013,5844523,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Germany including former GDR,2014,5483899,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Germany including former GDR,2015,5184279,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Germany including former GDR,2016,4990088,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Germany including former GDR,2017,4821986,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Germany including former GDR,2018,4788357,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Germany including former GDR,2019,4841738,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Germany including former GDR,2020,4909026,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Germany including former GDR,2021,5034888,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Germany including former GDR,2022,5132299,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Germany including former GDR,2023,5313433,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Denmark,2005,401736.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Denmark,2006,411295.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Denmark,2007,423990.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Denmark,2008,428922.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Denmark,2009,424392.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Denmark,2010,414573.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Denmark,2011,403306,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Denmark,2012,392184,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Denmark,2013,388543,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Denmark,2014,387330,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Denmark,2015,389604,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Denmark,2016,393520,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Denmark,2017,387871,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Denmark,2018,378255,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Denmark,2019,372565,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Denmark,2020,364159,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Denmark,2021,353820,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Denmark,2022,346545,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Denmark,2023,345513,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Estonia,2005,97560.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Estonia,2006,94340.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Estonia,2007,90840.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Estonia,2008,88060.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Estonia,2009,87390.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Estonia,2010,87360.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Estonia,2011,88530,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Estonia,2012,90223,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Estonia,2013,91676,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Estonia,2014,91851,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Estonia,2015,91423,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Estonia,2016,91062,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Estonia,2017,90416,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Estonia,2018,90476,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Estonia,2019,90701,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Estonia,2020,91061,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Estonia,2021,91472,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Estonia,2022,92290,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Estonia,2023,95725,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2005,37453462.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2006,37917071.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2007,38171274.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2008,38467865.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2009,38545470.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2010,38258069.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2011,37805498,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2012,37571425,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2013,37190844,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2015,36430792,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2016,36110895,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2017,35731006,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2018,35459675,p,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2019,35295764,bep,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2005,37766853.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2006,38228511.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2007,38480692.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2008,38774546.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2009,38848580.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2010,38556860.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2011,38094562,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2012,37854315,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2013,37470254,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2015,36707444,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2016,36388426,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2017,36007369,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2018,35734439,p,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2019,35571147,bep,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,European Free Trade Association,2005,974610.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,European Free Trade Association,2006,993243.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,European Free Trade Association,2007,1010465.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,European Free Trade Association,2008,1024184.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,European Free Trade Association,2009,1034346.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,European Free Trade Association,2010,1033053.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,European Free Trade Association,2011,1027401,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,European Free Trade Association,2012,1021915,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,European Free Trade Association,2013,1016134,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,European Free Trade Association,2015,995619,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,European Free Trade Association,2016,984523,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,European Free Trade Association,2017,972224,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,European Free Trade Association,2018,961837,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,European Free Trade Association,2019,959585,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,European Free Trade Association,2020,962244,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,European Free Trade Association,2021,974620,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,European Free Trade Association,2022,987336,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,European Free Trade Association,2023,1009597,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Greece,2005,766054.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Greece,2006,771818.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Greece,2007,783758.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Greece,2008,804081.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Greece,2009,826101.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Greece,2010,844986.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Greece,2011,856767,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Greece,2012,857037,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Greece,2013,843884,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Greece,2014,828778,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Greece,2015,819569,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Greece,2016,809810,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Greece,2017,807139,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Greece,2018,802440,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Greece,2019,802186,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Greece,2020,799789,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Greece,2021,797084,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Greece,2022,791583,b,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Greece,2023,782010,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Spain,2005,3358470.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Spain,2006,3450889.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Spain,2007,3556310.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Spain,2008,3675331.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Spain,2009,3748719.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Spain,2010,3771058.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Spain,2011,3808223,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Spain,2012,3846088,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Spain,2013,3854011,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Spain,2014,3859317,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Spain,2015,3891906,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Spain,2016,3929955,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Spain,2017,3970271,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Spain,2018,3988249,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Spain,2019,4006919,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Spain,2020,3984935,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Spain,2021,3925856,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Spain,2022,3815001,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,Spain,2023,3739321,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,European Union - 27 countries (2007-2013),2005,37100067.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,European Union - 27 countries (2007-2013),2006,37556708.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,European Union - 27 countries (2007-2013),2007,37802494.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,European Union - 27 countries (2007-2013),2008,38090873.0,,
ESTAT:DEMO_PJANGROUP(1.0),04/11/24 23:00:00,Annual,Number,Total,From 40 to 44 years,European Union - 27 countries (2007-2013),2009,38160196.0,,
